1718187887949211904,-0.00021,0.00087,-0.00067,0.73186,-0.68113,-0.01570,-0.01388,-0.01048,0.00405,-0.11153
1718187887982553344,0.00264,-0.00220,-0.00277,0.73535,-0.67746,-0.01352,-0.01149,0.00974,-0.02246,-0.12456
1718187888015894528,-0.00005,0.00143,-0.00342,0.73235,-0.68064,-0.01492,-0.01342,-0.00787,0.00299,-0.13064
1718187888049235968,-0.00095,0.00305,-0.00520,0.73175,-0.68126,-0.01527,-0.01376,-0.01373,0.01104,-0.13907
1718187888082577408,-0.00073,0.00251,-0.00955,0.73274,-0.68022,-0.01489,-0.01329,-0.01083,0.00434,-0.15374
1718187888115918592,-0.00249,0.00521,-0.01126,0.73200,-0.68099,-0.01517,-0.01397,-0.01912,0.01385,-0.15862
1718187888149260544,-0.00306,0.00535,-0.01133,0.73242,-0.68054,-0.01498,-0.01388,-0.02002,0.01116,-0.15806
1718187888182602240,-0.00222,0.00415,-0.01620,0.73344,-0.67947,-0.01456,-0.01325,-0.01446,0.00214,-0.17195
1718187888215943680,-0.00035,0.00331,-0.01494,0.73393,-0.67896,-0.01390,-0.01246,-0.00498,-0.00294,-0.16585
1718187888249284608,0.00183,0.00290,-0.01384,0.73415,-0.67876,-0.01341,-0.01168,0.00393,-0.00436,-0.16063
1718187888282625792,0.00243,0.00207,-0.01891,0.73475,-0.67811,-0.01340,-0.01146,0.00650,-0.00799,-0.17533
1718187888349309440,0.00480,0.00134,-0.02120,0.73503,-0.67783,-0.01286,-0.01078,0.01392,-0.01043,-0.17991
1718187888382650880,0.00540,0.00215,-0.01853,0.73475,-0.67814,-0.01271,-0.01051,0.01644,-0.00756,-0.16971
1718187888415992832,0.00661,0.00194,-0.01625,0.73465,-0.67825,-0.01232,-0.01013,0.01950,-0.00789,-0.16126
1718187888449334272,0.00691,0.00232,-0.01466,0.73447,-0.67846,-0.01215,-0.01003,0.01795,-0.00599,-0.15562
1718187888482675968,0.00767,0.00183,-0.01342,0.73447,-0.67846,-0.01221,-0.00978,0.01664,-0.00724,-0.15062
1718187888516017664,0.00773,0.00185,-0.01289,0.73439,-0.67854,-0.01245,-0.01006,0.01339,-0.00647,-0.14813
1718187888549359104,0.00839,0.00148,-0.01292,0.73442,-0.67850,-0.01288,-0.01026,0.01210,-0.00720,-0.14678
1718187888582701056,0.00835,0.00085,-0.01731,0.73479,-0.67808,-0.01368,-0.01059,0.01007,-0.01162,-0.15912
1718187888616042496,0.00843,0.00118,-0.01661,0.73472,-0.67814,-0.01416,-0.01077,0.01206,-0.01029,-0.15218
1718187888682725888,0.00897,0.00085,-0.02006,0.73528,-0.67752,-0.01433,-0.01073,0.01516,-0.01243,-0.15754
