1718187047944956160,-0.00355,-0.01095,-0.00504,0.71296,-0.70120,0.00129,0.00140,0.04386,-0.05988,-0.13495
1718187047978309632,-0.00206,-0.01531,-0.00746,0.70412,-0.71008,-0.00048,0.00009,0.04448,-0.02037,-0.14890
1718187048011663616,-0.00638,-0.01198,-0.00958,0.71068,-0.70351,-0.00123,-0.00141,0.03373,-0.04038,-0.16106
1718187048045017088,-0.00399,-0.00925,-0.01365,0.71108,-0.70311,-0.00149,-0.00135,0.03993,-0.03646,-0.17407
1718187048078371840,-0.00125,-0.00823,-0.01909,0.71067,-0.70352,-0.00206,-0.00091,0.04761,-0.03580,-0.18792
1718187048145082624,0.00078,-0.00883,-0.02976,0.71147,-0.70271,-0.00358,-0.00173,0.04504,-0.04714,-0.21282
1718187048178438912,0.00046,-0.00949,-0.03371,0.71263,-0.70152,-0.00445,-0.00279,0.04307,-0.05589,-0.21680
1718187048211795456,0.01814,-0.01758,-0.03512,0.71678,-0.69728,0.00208,0.00527,0.13071,-0.09775,-0.21154
1718187048245154048,-0.00006,-0.01107,-0.04031,0.71516,-0.69893,-0.00557,-0.00409,0.03030,-0.06193,-0.22776
1718187048278519040,-0.00019,-0.00975,-0.04397,0.71495,-0.69913,-0.00638,-0.00505,0.03073,-0.04592,-0.23640
1718187048345251072,-0.00145,-0.00963,-0.05446,0.71423,-0.69985,-0.00681,-0.00690,0.02011,-0.04150,-0.25374
1718187048378618368,-0.00181,-0.01025,-0.05597,0.71417,-0.69991,-0.00691,-0.00636,0.02161,-0.04695,-0.24602
1718187048411986688,-0.00129,-0.01017,-0.05752,0.71416,-0.69993,-0.00646,-0.00617,0.01941,-0.04646,-0.24237
1718187048445355520,-0.00097,-0.00869,-0.05895,0.71371,-0.70038,-0.00695,-0.00641,0.01086,-0.03702,-0.24210
1718187048478725120,-0.00080,-0.00940,-0.06033,0.71341,-0.70067,-0.00744,-0.00681,0.01519,-0.03460,-0.23756
1718187048545465856,-0.00234,-0.00890,-0.06841,0.71301,-0.70108,-0.00698,-0.00712,0.01120,-0.03275,-0.24138
