1718187011038618368.000000000,-0.038705978,-0.013332723,0.181669724,0.999556289,0.020273460,0.001708697,-0.021755265
1718187011048618496.000000000,-0.038697205,-0.013311217,0.181661514,0.999555727,0.020242157,0.001758870,-0.021806205
1718187011058618368.000000000,-0.038688198,-0.013325931,0.181651062,0.999555441,0.020222753,0.001760167,-0.021837187
1718187011068618240.000000000,-0.038703590,-0.013357700,0.181654938,0.999555290,0.020412467,0.001787558,-0.021664666
1718187011078618368.000000000,-0.038676922,-0.013405831,0.181626007,0.999559033,0.020448174,0.001653741,-0.021468033
1718187011088618496.000000000,-0.038687916,-0.013455148,0.181615601,0.999558218,0.020589547,0.001775967,-0.021360833
1718187011098618368.000000000,-0.038681309,-0.013487498,0.181633896,0.999558377,0.020629373,0.001677356,-0.021322900
1718187011108618240.000000000,-0.038670048,-0.013505631,0.181638016,0.999554120,0.020684895,0.001758344,-0.021461679
1718187011118618368.000000000,-0.038634575,-0.013496602,0.181636841,0.999549885,0.020798944,0.001845788,-0.021541235
1718187011128618496.000000000,-0.038587795,-0.013495044,0.181637543,0.999548634,0.020697430,0.002109878,-0.021672426
1718187011138618368.000000000,-0.038547054,-0.013500525,0.181659866,0.999546951,0.020798154,0.002216859,-0.021642893
1718187011148618240.000000000,-0.038501122,-0.013528113,0.181653656,0.999549639,0.020769564,0.002509780,-0.021513854
1718187011158618368.000000000,-0.038476700,-0.013561953,0.181647064,0.999554035,0.020803021,0.002373113,-0.021291640
1718187011168618496.000000000,-0.038486637,-0.013592711,0.181634262,0.999555300,0.020723326,0.002217513,-0.021326716
1718187011178618368.000000000,-0.038519405,-0.013609240,0.181626892,0.999552571,0.020918528,0.002235215,-0.021262104
1718187011188618240.000000000,-0.038551552,-0.013630232,0.181628220,0.999551009,0.021031589,0.002267202,-0.021220575
1718187011198618368.000000000,-0.038602722,-0.013636923,0.181623276,0.999548213,0.021059461,0.002056389,-0.021345742
1718187011208618496.000000000,-0.038644859,-0.013606456,0.181603882,0.999547387,0.021009290,0.001942842,-0.021444245
1718187011218618368.000000000,-0.038673473,-0.013593462,0.181601028,0.999547797,0.020909864,0.001819564,-0.021532945
1718187011228618240.000000000,-0.038695885,-0.013549947,0.181590652,0.999546664,0.020887213,0.001687216,-0.021618145
1718187011238618368.000000000,-0.038708195,-0.013515464,0.181592987,0.999547366,0.020757524,0.001692614,-0.021709977
1718187011248618496.000000000,-0.038695454,-0.013499949,0.181598541,0.999545172,0.020892012,0.001694788,-0.021681811
1718187011258618368.000000000,-0.038689201,-0.013509693,0.181595978,0.999547334,0.020832614,0.001680428,-0.021640387
1718187011268618240.000000000,-0.038690506,-0.013538805,0.181609497,0.999550122,0.020839458,0.001875528,-0.021488445
