1718187011033843456.000000000,-0.007327071,0.046545525,0.185059739,-0.718967000,-0.106918000,0.081258000,0.681947000
1718187011100526080.000000000,-0.007586226,0.046284421,0.184924225,-0.719175000,-0.107458000,0.080981000,0.681676000
1718187011167208448.000000000,-0.007708247,0.046886244,0.185140827,-0.719317000,-0.106931000,0.080891000,0.681620000
1718187011233891072.000000000,-0.007736403,0.046023225,0.185066892,-0.719059000,-0.107145000,0.080786000,0.681871000
1718187011300573184.000000000,-0.007836071,0.046000820,0.184830559,-0.719031000,-0.107533000,0.080713000,0.681848000
1718187011400595712.000000000,-0.008483542,0.046499598,0.184736174,-0.719157000,-0.107596000,0.080649000,0.681713000
1718187011467277568.000000000,-0.008101143,0.046495429,0.185777464,-0.719399000,-0.107788000,0.080343000,0.681463000
1718187011533959936.000000000,-0.008151464,0.046698389,0.186198372,-0.719767000,-0.107244000,0.080273000,0.681168000
1718187011600642304.000000000,-0.008404489,0.046491759,0.186190231,-0.720135000,-0.107718000,0.079471000,0.680799000
1718187011667324416.000000000,-0.008682306,0.046569445,0.186308420,-0.720622000,-0.107932000,0.079029000,0.680301000
1718187011734006784.000000000,-0.009610816,0.046614781,0.186415572,-0.722920000,-0.108038000,0.077618000,0.678004000
1718187011800687872.000000000,-0.010453521,0.049664064,0.185664072,-0.724256000,-0.109940000,0.078161000,0.676208000
1718187011867369984.000000000,-0.011514527,0.050249940,0.185810636,-0.725347000,-0.112659000,0.079182000,0.674471000
1718187011934052096.000000000,-0.011770568,0.050516079,0.184677127,-0.726306000,-0.119470000,0.079163000,0.672265000
1718187012000734464.000000000,-0.014003067,0.049182422,0.187277826,-0.730407000,-0.122862000,0.076855000,0.667460000
1718187012100757760.000000000,-0.026415302,0.045244798,0.213613574,-0.729000000,-0.113902000,0.086250000,0.669437000
1718187012167439872.000000000,-0.036495835,0.047272444,0.243681934,-0.721587000,-0.112062000,0.095600000,0.676473000
1718187012234120960.000000000,-0.048988068,0.045795352,0.279297795,-0.713717000,-0.115074000,0.102993000,0.683197000
