288.164
88.7382
88.4594
63.8927
66.9203
61.3789
55.4876
62.678
34.2591
32.3209
28.2647
29.9433
40.9811
35.7911
51.2102
59.1435
53.1916
64.5626
82.0279
85.2991
104.353
106.91
114.483
129.395
131.605
135.234
123.464
110.959
117.403
106.722
100.852
84.9218
79.9327
77.3346
60.3987
54.206
57.0625
58.2929
53.2161
59.0818
56.5772
57.343
63.3614
67.1842
79.3032
87.8611
90.8776
105.044
112.455
121.933
121.24
119.429
116.312
120.701
111.976
121.316
116.043
101.19
100.845
104.801
101.657
103.554
114.409
110.887
105.385
126.091
149.45
149.129
142.799
138.336
127.222
127.363
122.835
115.602
98.3454
83.3722
72.7677
68.4475
72.7978
70.4043
71.4004
80.1338
87.5633
103.354
100.97
106.972
104.882
96.1307
124.455
116.792
118.005
117.124
117.721
123.113
138.249
131.565
119.012
113.48
120.336
118.451
