1718187319478625792.000000000,0.000977,-0.001363,-0.001594,0.667196,-0.744856,-0.006224,0.000921,0.002784,0.010354,-0.039159
1718187319545307904.000000000,0.000397,-0.000392,-0.000994,0.666977,-0.745022,-0.009071,0.001575,-0.002313,0.001433,-0.009484
1718187319611990016.000000000,-0.000030,0.001718,-0.001950,0.664518,-0.747169,-0.012408,0.000665,-0.017698,0.029781,-0.031476
1718187319678671104.000000000,-0.001329,-0.000278,-0.001538,0.667184,-0.744786,-0.012619,0.000448,-0.018400,0.000349,-0.006621
1718187319778697728.000000000,-0.004849,0.000640,-0.002078,0.666785,-0.745103,-0.014812,0.000336,-0.040236,0.015069,-0.013163
1718187319845382144.000000000,-0.000092,0.000580,-0.000414,0.666436,-0.745438,-0.013558,0.001554,-0.012264,0.017151,-0.006389
1718187319912066816.000000000,-0.005026,0.007725,-0.002545,0.665777,-0.745992,-0.015391,0.000328,-0.038119,0.041040,-0.010199
1718187320012093952.000000000,-0.006831,0.012228,-0.002257,0.664883,-0.746761,-0.016672,0.001197,-0.046703,0.057193,-0.011841
1718187320112120064.000000000,-0.011770,0.020112,-0.007432,0.661707,-0.749510,-0.019320,0.002413,-0.059073,0.078892,-0.027264
1718187320178804992.000000000,-0.004164,0.017037,0.009961,0.661501,-0.749704,-0.018663,0.003442,-0.039290,0.057003,0.026672
1718187320245489920.000000000,0.002922,0.002132,0.007724,0.663970,-0.747525,-0.018039,0.004857,-0.027531,-0.001519,0.009732
1718187320312174848.000000000,0.003210,-0.001598,0.004062,0.664554,-0.746993,-0.018357,0.005723,-0.006705,-0.000931,-0.003991
1718187320412202240.000000000,0.003158,-0.001313,0.003602,0.664382,-0.747166,-0.017360,0.006247,-0.006603,0.007636,-0.002995
1718187320512229888.000000000,0.003537,-0.000283,0.003746,0.664224,-0.747315,-0.016991,0.006196,-0.004500,0.010701,-0.000000
1718187320578914048.000000000,0.003152,-0.001445,0.003551,0.665595,-0.746111,-0.016227,0.006168,-0.003085,0.002952,-0.001193
1718187320645599488.000000000,0.003238,-0.000858,0.003443,0.665331,-0.746348,-0.016052,0.006477,-0.002269,0.016575,-0.004678
1718187320745625344.000000000,0.003305,0.000829,0.003275,0.664415,-0.747156,-0.016282,0.006721,-0.005688,0.013812,-0.000636
1718187320812308736.000000000,0.003357,-0.000812,0.003671,0.665869,-0.745874,-0.015459,0.007205,-0.005179,-0.006085,0.001660
1718187320912334080.000000000,0.003245,-0.001379,0.003623,0.666401,-0.745407,-0.015159,0.007013,-0.000990,0.007206,-0.001580
1718187320979017216.000000000,0.003211,-0.001071,0.003466,0.665973,-0.745815,-0.012814,0.008678,-0.003773,0.008597,-0.001798
1718187321045699840.000000000,0.003109,-0.001464,0.003520,0.666448,-0.745399,-0.012230,0.008793,-0.002898,0.000058,0.000669
1718187321112383488.000000000,0.003115,-0.001483,0.003542,0.666676,-0.745191,-0.012518,0.008774,0.001415,-0.002575,0.003777
1718187321179066880.000000000,0.002976,-0.001978,0.003618,0.667211,-0.744706,-0.012732,0.008927,-0.006476,0.001302,-0.004132
1718187321245750528.000000000,0.003152,-0.001427,0.003586,0.665710,-0.746031,-0.013296,0.009523,0.004163,0.013693,-0.002201
