1697792304128288256.000000000,-0.081280,-0.005346,0.021755,-0.674949,0.009397,0.005372,0.737785
1697792304228333824.000000000,-0.078157,-0.011523,-0.012133,-0.675748,0.008891,0.004945,0.737062
1697792304328378112.000000000,-0.072681,-0.017179,-0.052270,-0.677023,0.009177,0.004953,0.735888
1697792304428423424.000000000,-0.065088,-0.022250,-0.098682,-0.678248,0.009268,0.005193,0.734756
1697792304528467712.000000000,-0.055440,-0.026668,-0.151240,-0.679163,0.009265,0.004962,0.733912
1697792304628512512.000000000,-0.043448,-0.029972,-0.209975,-0.680236,0.009583,0.004801,0.732914
1697792304761894144.000000000,-0.024031,-0.032077,-0.297813,-0.681743,0.009613,0.004774,0.731513
1697792304861924096.000000000,-0.006948,-0.031667,-0.370879,-0.682820,0.009340,0.004221,0.730515
1697792304961954560.000000000,0.013110,-0.029148,-0.450077,-0.683971,0.010086,0.004686,0.729424
1697792305061983488.000000000,0.035425,-0.024334,-0.535452,-0.684967,0.010317,0.004748,0.728486
1697792305162013440.000000000,0.060047,-0.016945,-0.627055,-0.685761,0.010315,0.004053,0.727743
1697792305262041856.000000000,0.087483,-0.006567,-0.724836,-0.686837,0.010700,0.004055,0.726722
1697792305328727552.000000000,0.107382,0.002061,-0.793434,-0.687426,0.011206,0.004335,0.726155
1697792305428755968.000000000,0.139184,0.017705,-0.901517,-0.688158,0.011384,0.004446,0.725458
1697792305528783616.000000000,0.173763,0.037262,-1.016009,-0.689511,0.011767,0.004454,0.724166
1697792305662153216.000000000,0.224212,0.069535,-1.178323,-0.691087,0.012354,0.004621,0.722652
1697792305728839168.000000000,0.251323,0.088492,-1.263607,-0.691654,0.012564,0.004872,0.722103
1697792305862210816.000000000,0.309023,0.132601,-1.442616,-0.693089,0.012822,0.004640,0.720724
1697792305962239232.000000000,0.355719,0.171396,-1.584225,-0.694358,0.013161,0.004763,0.719494
1697792306062266368.000000000,0.405388,0.215158,-1.732051,-0.695262,0.013602,0.004952,0.718610
1697792306128951296.000000000,0.440061,0.247334,-1.834154,-0.695888,0.013777,0.004846,0.718002
1697792306262320640.000000000,0.513504,0.319353,-2.046827,-0.697228,0.014396,0.005053,0.716687
1697792306362347520.000000000,0.572051,0.380477,-2.213858,-0.698603,0.014650,0.005093,0.715341
1697792306462373120.000000000,0.633597,0.447853,-2.387268,-0.699887,0.014690,0.004966,0.714086
1697792306562399232.000000000,0.698411,0.521717,-2.567059,-0.701027,0.014983,0.005115,0.712959
1697792306629082624.000000000,0.743331,0.574832,-2.690571,-0.702012,0.014933,0.005198,0.711989
1697792306762471936.000000000,0.837794,0.690398,-2.946204,-0.703775,0.015280,0.005213,0.710239
1697792306862523136.000000000,0.912151,0.785262,-3.145243,-0.704184,0.014418,0.005393,0.709850
1697792306995926016.000000000,1.014879,0.922948,-3.420323,-0.702837,0.009674,0.000110,0.711285
1697792307095978752.000000000,1.096776,1.036384,-3.634405,-0.702133,0.012115,-0.014132,0.711802
1697792307196030976.000000000,1.182819,1.157920,-3.854530,-0.701184,0.012670,-0.015959,0.712689
1697792307296084480.000000000,1.272462,1.287317,-4.080526,-0.698817,0.011971,-0.012405,0.715093
1697792307396137216.000000000,1.369113,1.428792,-4.313655,-0.702448,0.021928,-0.007367,0.711359
1697792307496191232.000000000,1.472211,1.584724,-4.550027,-0.711399,0.036083,-0.002092,0.701859
1697792307596244224.000000000,1.579265,1.764197,-4.760609,-0.716294,0.038546,-0.004771,0.696716
1697792307696295168.000000000,1.694048,1.966216,-4.927844,-0.714608,0.040581,-0.002262,0.698344
1697792307796324096.000000000,1.816226,2.179658,-5.059051,-0.711924,0.041703,-0.004453,0.701003
1697792307896353536.000000000,1.943973,2.397568,-5.163603,-0.705303,0.044576,0.003601,0.707494
1697792307996381696.000000000,2.076904,2.619572,-5.254796,-0.692563,0.040014,-0.000410,0.720247
1697792308063067136.000000000,2.167014,2.770623,-5.313614,-0.683036,0.037895,0.006037,0.729376
1697792308163095808.000000000,2.304417,2.998568,-5.403412,-0.657946,0.033264,0.011740,0.752239
1697792308296465664.000000000,2.486257,3.305466,-5.541379,-0.615861,0.018108,0.002332,0.787643
1697792308396492288.000000000,2.622104,3.539073,-5.675094,-0.577138,0.010662,-0.007191,0.816545
1697792308496519424.000000000,2.756636,3.782583,-5.858486,-0.546360,-0.000963,-0.011373,0.837473
1697792308596545024.000000000,2.895734,4.036634,-6.104363,-0.516278,-0.003924,-0.023943,0.856077
1697792308663228672.000000000,2.991356,4.218100,-6.307353,-0.507125,-0.004543,-0.023843,0.861531
1697792308763265792.000000000,3.139508,4.517307,-6.669687,-0.519745,0.000953,-0.009527,0.854268
1697792308896651008.000000000,3.339563,4.955698,-7.246872,-0.567888,0.001413,-0.015935,0.822950
