1697792291096310000,-0.033803864,-0.001489666,0.171513962,0.131812984,0.038444832,0.031435439,0.990029871
1697792291096320000,-0.033983006,-0.001496777,0.171481842,0.131629758,0.039242165,0.030299732,0.990058375
1697792291096330000,-0.034186356,-0.001496533,0.171470016,0.131661038,0.039801803,0.029409626,0.990058716
1697792291096340000,-0.034384071,-0.001499281,0.171422501,0.131507202,0.040658501,0.028938658,0.990058229
1697792291096350000,-0.034590431,-0.001502798,0.171393402,0.131783836,0.040911495,0.027694901,0.990046596
1697792291096360000,-0.03478606,-0.001507483,0.171363571,0.131929871,0.041582777,0.027023614,0.99001773
1697792291096370000,-0.03495414,-0.001515696,0.171357178,0.132075465,0.042280483,0.026033487,0.989995298
1697792291096380000,-0.035096699,-0.001515606,0.171339127,0.132398617,0.042429881,0.025188035,0.989967613
1697792291096390000,-0.035225201,-0.001515597,0.171335953,0.132550979,0.042768081,0.024400708,0.98995239
1697792291096400000,-0.03532423,-0.001519429,0.171321655,0.132697986,0.043190787,0.024248012,0.989918095
1697792291096410000,-0.03539101,-0.001524943,0.171307465,0.13275538,0.043591408,0.023699291,0.989906128
1697792291096420000,-0.035461067,-0.001550241,0.171298233,0.132692421,0.044184424,0.023234647,0.989899292
1697792291096430000,-0.03550827,-0.00157491,0.171304764,0.132508097,0.043969785,0.023082632,0.989937096
1697792291096440000,-0.035540585,-0.001609058,0.171304611,0.132288694,0.044240837,0.022604605,0.989965394
1697792291096450000,-0.035572666,-0.001632855,0.171306137,0.132040822,0.04430365,0.022607296,0.989995615
1697792291096460000,-0.035586445,-0.001678059,0.171313263,0.131758388,0.044291806,0.022557281,0.990034915
1697792291096470000,-0.03559309,-0.001701954,0.171308609,0.131644025,0.044381476,0.022708758,0.990042649
1697792291096480000,-0.035595409,-0.001730097,0.171316162,0.131449696,0.044652091,0.022775484,0.990054769
1697792291096490000,-0.035587826,-0.00171354,0.171324005,0.131556668,0.044368336,0.022629677,0.990056661
