1697792304128288256.000000000,0.005553,-0.001799,-0.002079,0.737927,-0.674880,-0.000602,-0.000947,0.013147,-0.009416,-0.030799
1697792304228333824.000000000,0.003119,-0.000655,0.000446,0.737767,-0.675050,-0.001566,-0.002185,-0.001793,0.001559,-0.002927
1697792304328378112.000000000,0.003878,-0.000336,0.000313,0.737794,-0.675021,-0.001652,-0.002092,-0.000231,0.000815,-0.003186
1697792304428423424.000000000,0.003428,-0.000909,0.000169,0.737650,-0.675179,-0.001567,-0.001905,-0.000856,0.001795,-0.006357
1697792304528467712.000000000,0.003635,-0.000922,0.000550,0.737830,-0.674981,-0.001737,-0.002131,-0.001227,-0.000263,-0.001010
1697792304628512512.000000000,0.004165,-0.001659,-0.000205,0.738062,-0.674727,-0.001704,-0.002164,0.003062,-0.001805,-0.006059
1697792304761894144.000000000,0.004741,-0.001946,0.000107,0.738032,-0.674759,-0.002160,-0.002146,0.001277,-0.002561,-0.003205
1697792304861924096.000000000,0.003826,-0.001827,0.001077,0.737992,-0.674798,-0.002686,-0.002820,0.001602,-0.002393,0.000469
1697792304961954560.000000000,0.003584,-0.000621,0.000752,0.737955,-0.674842,-0.002222,-0.002498,-0.001197,0.003411,-0.002470
1697792305061983488.000000000,0.004020,-0.001969,0.001126,0.738039,-0.674749,-0.002246,-0.002452,-0.001057,-0.000784,-0.000149
1697792305162013440.000000000,0.003955,-0.002126,0.001141,0.738358,-0.674397,-0.002518,-0.003159,0.000933,-0.000473,0.000819
1697792305262041856.000000000,0.003987,-0.002290,0.001227,0.738386,-0.674366,-0.002441,-0.003270,0.001988,-0.000005,0.000073
1697792305328727552.000000000,0.003708,-0.002027,0.000931,0.738569,-0.674168,-0.002028,-0.003038,0.000472,-0.001783,0.000253
1697792305428755968.000000000,0.003290,-0.001945,0.000584,0.738970,-0.673729,-0.002009,-0.002863,-0.001610,-0.001172,-0.000264
1697792305528783616.000000000,0.005712,-0.002094,-0.000462,0.738777,-0.673941,-0.002094,-0.002705,0.001088,0.003733,-0.001751
1697792305662153216.000000000,0.006353,-0.002213,-0.001244,0.738750,-0.673972,-0.001973,-0.002612,0.003121,0.003240,-0.001023
